date,entropy_66d,vol_scaled_return_126d,skewness_126d,vol_of_vol,vstoxx_chg,momentum_63d,momentum_252d,bollinger_pct_b_20d,cmci_20d,stoch_k_14d,rsi_14d,williams_r_14d,target_log_return,gold_log_return,bund_rets,y_forward_1d
2013-04-15,0.6926879734424749,-0.31755340249853853,-0.048737127717828864,0.07137077929983841,0.3590766925717528,-0.030548494071658716,0.14208079747755775,0.3567777617645422,-44.53372529573265,61.69502000564139,46.58312715732981,-58.284042009122984,-0.003331958199962237,-0.09820579166610166,,-0.005888394025418187
2013-04-16,0.6913095073117435,-0.5736622007273672,-0.09618066635715354,0.08401797407808535,-0.2127748185980618,-0.02887012223750851,0.12717323340924924,0.270550679027716,-72.3525248774235,39.37081023744216,44.43328214028489,-74.58737349995093,-0.005888394025418187,0.019073209052712592,,-0.021620957762141124
2013-04-17,0.6890092384766586,-2.109061912609887,-0.06852756149309551,0.08813546872494822,0.16777017172844344,-0.03511008114361758,0.1504521755436734,-0.0321230880048841,-175.49681816232354,22.376194830308734,37.65528406364205,-100.0,-0.021620957762141124,-0.0033225726891608076,,0.0007868521461862343
2013-04-18,0.6890092384766586,0.07542916904909716,-0.08458259064284145,0.09049780897832116,0.061657285998405253,-0.06277734833780446,0.11149769542580756,0.027809256226732693,-157.83298798300635,9.001318809652771,38.02197581976941,-98.40867007109088,0.0007868521461862343,0.007065164563453408,,0.007663734751314877
2013-04-19,0.6913095073117435,0.7388839684193669,-0.10303872295361202,0.0907849332943506,-0.1595753415245338,-0.058549465143653556,0.0954272270296217,0.1873091114866211,-104.19119120705645,6.249154370407061,41.63775243964186,-82.84386681768807,0.007663734751314877,0.0023679189985097437,,0.003279927662974025
2013-04-22,0.6913095073117435,0.31579015780633213,-0.12684817465256826,0.09297909976874885,-0.039514671511430066,-0.057154737466974304,0.1031856624483316,0.26581339452004527,-75.76094523697891,14.560448930315149,43.17411623985612,-75.06611632027574,0.003279927662974025,0.01825136820422557,,0.030216638207988922
2013-04-23,0.6913095073117435,2.959223770330185,-0.11682054494169883,0.09310862640098974,-0.06532647323227136,-0.05022632883422862,0.09732414920653909,0.8170633316129814,102.58802045190218,44.20484094440462,55.099444619263885,-9.475494028822473,0.030216638207988922,-0.008764563117938273,,0.014602562400341412
2013-04-24,0.6926879734424749,1.384842695945484,0.020587487956326214,0.09285575234710418,0.00959771991217151,-0.016905558015149147,0.1437073549455432,1.0084967037350565,168.2860394093851,71.81946321696729,59.61051661278016,-0.0,0.014602562400341412,0.010452107037941971,,0.0008729791575889934
2013-04-25,0.6926879734424749,0.08224689752428312,-0.00044437384255334233,0.09286137182825696,0.0007345008813470777,-0.0077087473088104375,0.15830991734588462,0.9507381521168656,147.94486946356395,96.84150199039254,59.872088290856205,-0.0,0.0008729791575889934,0.026620193431925898,,-0.007787939922827114
2013-04-26,0.6931471805599453,-0.734245243211276,0.008583194850131386,0.09286022577756962,-0.0007345008813470777,-0.014598539062764537,0.16619653623974173,0.802545647072229,94.94465330733732,95.3662003425175,56.376475938937155,-13.901398972447618,-0.007787939922827114,-0.005625365162654106,,0.01257233619579523
