date,brent,coal,carbon,gas,gas_log_return,brent_log_return,carbon_log_return,coal_log_return
2016-06-30,49.68000030517578,152.26593017578125,,,,-0.01854675351783408,,0.04106733388272055
2016-07-01,49.84000015258789,155.35406494140625,,,,0.0032154337726995053,,0.02007826902693921
2016-07-04,49.84000015258789,162.12808227539062,,,,0.0,,0.04267985233778848
2016-07-05,47.959999084472656,157.24681091308594,,,,-0.03845056647083345,,-0.03057003916468215
2016-07-06,48.79999923706055,159.0399169921875,,,,0.01736298615517695,,0.01133860596475067
2016-07-07,46.400001525878906,165.2660369873047,,,,-0.050430805107565924,,0.03840129986715368
2016-07-08,46.7599983215332,166.6607208251953,,,,0.007728608590981789,,0.008403613224013284
2016-07-11,46.25,177.12059020996094,,,,-0.010966636750077807,,0.06087066714628442
2016-07-12,48.470001220703125,185.28924560546875,,,,0.04688361108356487,,0.04508729264482447
2016-07-13,46.2599983215332,186.28546142578125,,,,-0.046667454522035356,,0.005362142193429342
2016-07-14,47.369998931884766,185.93675231933594,,,,0.023711473867348953,,-0.00187366146126422
2016-07-15,47.61000061035156,185.2394256591797,,,,0.005053741638933573,,-0.00375739350708848
2016-07-18,46.959999084472656,185.68771362304688,,,,-0.013746680002302725,,0.0024171225809688224
2016-07-19,46.65999984741211,179.21253967285156,,,,-0.006408892700866975,,-0.03549382972043791
2016-07-20,47.16999816894531,175.52670288085938,,,,0.010870795154889201,,-0.02078128944650981
2016-07-21,46.20000076293945,182.25091552734375,,,,-0.020778243876431457,,0.03759320984670911
2016-07-22,45.689998626708984,183.6953887939453,,,,-0.01110038908306299,,0.007894495730856654
2016-07-25,44.720001220703125,184.69154357910156,,,,-0.0214585693750462,,0.005408211451810807
2016-07-26,44.869998931884766,186.185791015625,,,,0.0033485400398034493,,0.00805795006772847
2016-07-27,43.470001220703125,188.97511291503906,,,,-0.03169832310102061,,0.01487027709497113
2016-07-28,42.70000076293945,184.9904022216797,,,,-0.017872134980194687,,-0.021311384841462555
2016-07-29,42.459999084472656,186.036376953125,,,,-0.005636503389017111,,0.005638285757997075
2016-08-01,42.45000076293945,187.28158569335938,,,,-0.00023550398297889075,,0.006671060504932491
2016-08-02,41.79999923706055,185.08999633789062,,,,-0.015430609451446475,,-0.011771116629569534
2016-08-03,43.099998474121094,183.6953887939453,,,,0.03062664042790786,,-0.0075632834064078835
2016-08-04,44.290000915527344,187.77969360351562,,,,0.027235976899825598,,0.02199054307446957
2016-08-05,44.27000045776367,191.1168975830078,,,,-0.0004516815219863801,,0.017615836912404426
2016-08-08,45.38999938964844,194.50390625,,,,0.024984545937227765,,0.017566976340856577
2016-08-09,44.97999954223633,195.20123291015625,,,,-0.009073866667425268,,0.003578743692753683
2016-08-10,44.04999923706055,194.50390625,,,,-0.020892601291783386,,-0.003578743692753683
2016-08-11,46.040000915527344,199.23573303222656,,,,0.044185268676821376,,0.024036465350859793
2016-08-12,46.970001220703125,195.40045166015625,,,,0.019998522288740883,,-0.019437660684772595
2016-08-15,48.349998474121094,192.2624969482422,,,,0.028957064312377767,,-0.016189441165416874
2016-08-16,49.22999954223633,196.14761352539062,,,,0.018036994131362505,,0.020005896096784603
2016-08-17,49.849998474121094,191.86404418945312,,,,0.01251528132680102,,-0.02208048797746187
2016-08-18,50.88999938964844,195.4502410888672,,,,0.020647962808754805,,0.018518807720433905
2016-08-19,50.880001068115234,187.82949829101562,,,,-0.00019648858249787793,,-0.039771198403201424
2016-08-22,49.15999984741211,183.6455841064453,,,,-0.0343896584307668,,-0.022526900524594495
2016-08-23,49.959999084472656,189.07473754882812,,,,0.016142385338239418,,0.029134646844397594
2016-08-24,49.04999923706055,183.296875,,,,-0.018382496475119137,,-0.031035267515367337
2016-08-25,49.66999816894531,178.5650177001953,,,,0.012560921797808877,,-0.02615432642837323
2016-08-26,49.91999816894531,184.2930908203125,,,,0.005020595126530303,,0.03157459548876407
2016-08-29,49.2599983215332,184.2930908203125,,,,-0.01330932876262425,,0.0
2016-08-30,48.369998931884766,176.3734588623047,,,,-0.01823259386605791,,-0.0439237029182431
2016-08-31,47.040000915527344,173.38491821289062,,,,-0.02788144169959539,,-0.01708958858206966
2016-09-01,47.04999923706055,176.4232940673828,,,,0.00021252676277239146,,0.017372103684579088
2016-09-02,46.83000183105469,181.05551147460938,,,,-0.004686787520399083,,0.02591749008425115
2016-09-05,46.83000183105469,180.60720825195312,,,,0.0,,-0.0024791244870545626
2016-09-06,47.2599983215332,182.54974365234375,,,,0.00914017394768507,,0.010698150852794797
2016-09-07,47.97999954223633,185.5880889892578,,,,0.015120011627659302,,0.01650693874762421
2016-09-08,49.9900016784668,184.94056701660156,,,,0.04103877113069965,,-0.0034951284945634598
2016-09-09,48.0099983215332,184.14364624023438,,,,-0.040413731419456145,,-0.004318374973417249
2016-09-12,48.31999969482422,180.158935546875,,,,0.006436259728761939,,-0.021876702563051076
2016-09-13,47.099998474121094,176.3734588623047,,,,-0.025572578685043812,,-0.021235764269093238
2016-09-14,45.849998474121094,180.75660705566406,,,,-0.026897803203119963,,0.02454774164092033
2016-09-15,46.59000015258789,182.3007049560547,,,,0.016010763681154838,,0.008506134758746065
2016-09-16,45.77000045776367,184.2930908203125,,,,-0.01775706443688474,,0.010869826518576708
2016-09-19,45.95000076293945,195.74908447265625,,,,0.0039250007384419305,,0.06030628263006843
2016-09-20,45.880001068115234,196.24720764160156,,,,-0.0015245498635856336,,0.0025414701469568257
2016-09-21,46.83000183105469,196.3468475341797,,,,0.020494746753687565,,0.0005075975726267501
2016-09-22,47.650001525878906,207.10556030273438,,,,0.017358599827367094,,0.05334589088066277
2016-09-23,45.88999938964844,210.69175720214844,,,,-0.03763544701642818,,0.01716758259318496
2016-09-26,47.349998474121094,208.948486328125,,,,0.031319572300130716,,-0.00830845434447447
2016-09-27,45.970001220703125,207.45420837402344,,,,-0.02957775103407645,,-0.007177111903511779
2016-09-28,48.689998626708984,208.5500030517578,,,,0.057484605617344364,,0.005268202494220553
2016-09-29,49.2400016784668,215.02517700195312,,,,0.011232693413894435,,0.030576288330212087
2016-09-30,49.060001373291016,211.33929443359375,,,,-0.003662268581303696,,-0.017290251136057755
2016-10-03,49.099998474121094,214.1286163330078,,,,0.0008149369010967966,,0.013111972918709469
2016-10-04,50.869998931884766,216.61904907226562,,,,0.035414334114205026,,0.011563431166178084
2016-10-05,51.86000061035156,214.1286163330078,,,,0.019274454042018885,,-0.011563431166178084
2016-10-06,52.5099983215332,213.63055419921875,,,,0.012455803805325072,,-0.0023287045289821506
2016-10-07,51.93000030517578,222.7455596923828,,,,-0.011106931952156174,,0.0417819912512476
2016-10-10,51.93000030517578,227.12872314453125,,,,0.0,,0.01948678696173367
2016-10-11,52.40999984741211,221.05209350585938,,,,0.00920074616974409,,-0.02711852811113946
2016-10-12,51.810001373291016,235.29739379882812,,,,-0.011514202569658405,,0.062451828632001494
2016-10-13,52.029998779296875,229.96788024902344,,,,0.004237244507697913,,-0.022910571514026756
2016-10-14,51.95000076293945,227.3778076171875,,,,-0.001538719609416983,,-0.01132666335877719
2016-10-17,51.52000045776367,229.02146911621094,,,,-0.008311641550007742,,0.007202766037913477
2016-10-18,51.68000030517578,236.3932342529297,,,,0.0031007746981881468,,0.03168091445191301
2016-10-19,52.66999816894531,237.887451171875,,,,0.018975133351185836,,0.006301002374991427
2016-10-20,51.380001068115234,236.14418029785156,,,,-0.02479698626035809,,-0.007355115638706167
2016-10-21,51.779998779296875,236.64222717285156,,,,0.007754938278313084,,0.0021068586209755935
2016-10-24,51.459999084472656,236.69207763671875,,,,-0.006199161686041954,,0.00021063533128629075
2016-10-25,50.790000915527344,245.20938110351562,,,,-0.01310528622365581,,0.03535241641733755
2016-10-26,49.97999954223633,239.92965698242188,,,,-0.016076586591024622,,-0.021766677842389726
2016-10-27,50.470001220703125,242.4698944091797,,,,0.009756208291009205,,0.01053177143000461
2016-10-28,49.709999084472656,243.5657196044922,,,,-0.015173022849664708,,0.004509245909263271
2016-10-31,48.29999923706055,249.044677734375,,,,-0.028774556826534514,,0.022245507207736992
2016-11-01,48.33000183105469,245.50823974609375,,,,0.0006209788808160255,,-0.014301799229529344
2016-11-02,46.86000061035156,246.00634765625,,,,-0.03088807763884427,,0.0020268292882583694
2016-11-03,46.349998474121094,240.67678833007812,,,,-0.010943187013583433,,-0.02190243296661709
2016-11-04,45.58000183105469,236.89129638671875,,,,-0.016752195101202627,,-0.015853535232325022
2016-11-07,46.150001525878906,250.24008178710938,,,,0.012427930022461009,,0.05481941331036122
2016-11-08,46.040000915527344,251.9833984375,,,,-0.00238639027316756,,0.006942421933453957
2016-11-09,46.36000061035156,269.21728515625,,,,0.0069264278978709015,,0.06615559893135803
2016-11-10,45.84000015258789,283.910888671875,,,,-0.011279955901838612,,0.05314161158587272
2016-11-11,45.84000015258789,278.2825927734375,,,,0.0,,-0.02002329849122919
2016-11-14,44.43000030517578,281.7193908691406,,,,-0.031242151918685845,,0.01227438953848825
2016-11-15,46.95000076293945,266.378173828125,,,,0.055168298087808765,,-0.055994502454336015
2016-11-16,46.630001068115234,265.2824401855469,,,,-0.006839088177903019,,-0.004121934802405747
2016-11-17,46.4900016784668,266.627197265625,,,,-0.00300686192009314,,0.005056347358541657
2016-11-18,46.86000061035156,260.899169921875,,,,0.007927174298333561,,-0.021717407248650566
2016-11-21,48.900001525878906,267.12530517578125,,,,0.042612981580242515,,0.02358384554159798
2016-11-22,49.119998931884766,281.3706970214844,,,,0.004488834408976405,,0.05195515034328313
2016-11-23,48.95000076293945,284.9569396972656,,,,-0.0034668775312534095,,0.012665073644523517
2016-11-24,48.95000076293945,287.49725341796875,,,,0.0,,0.00887522679090047
2016-11-25,47.2400016784668,282.21734619140625,,,,-0.03555835770282867,,-0.018535801610402913
2016-11-28,48.2400016784668,283.910888671875,,,,0.020947560353229644,,0.005982911389689427
2016-11-29,46.380001068115234,280.2749328613281,,,,-0.0393202323559807,,-0.012889392148327516
2016-11-30,50.470001220703125,278.2326965332031,,,,0.08451076968184168,,-0.007313223034920213
2016-12-01,50.459999084472656,282.46649169921875,,,,-0.00019819946959209744,,0.0151021286382651
2016-12-02,54.459999084472656,276.83807373046875,,,,0.07628554536532217,,-0.020127166208541603
2016-12-05,54.939998626708984,289.1408386230469,,,,0.008775185236322702,,0.043481136392171216
2016-12-06,53.93000030517578,284.9070129394531,,,,-0.018554740663056624,,-0.014751043637897254
2016-12-07,53.0,295.6160583496094,,,,-0.017395001455752457,,0.036898655548240455
2016-12-08,53.88999938964844,301.4935302734375,,,,0.016653007067405134,,0.019687045282866578
2016-12-09,54.33000183105469,298.8536376953125,,,,0.008131673646364579,,-0.008794609966360056
2016-12-12,55.689998626708984,289.1408386230469,,,,0.024723978676123082,,-0.03304004722684972
2016-12-13,55.720001220703125,283.263427734375,,,,0.0005385978773988498,,-0.020536595549809356
2016-12-14,53.900001525878906,278.4817199707031,,,,-0.03320866459502092,,-0.017024884966088116
2016-12-15,54.02000045776367,271.01043701171875,,,,0.00222385061404351,,-0.027195086668535318
2016-12-16,55.209999084472656,267.3743896484375,,,,0.021789722874880457,,-0.013507448451295367
2016-12-19,54.91999816894531,267.3743896484375,,,,-0.005266532153945569,,0.0
2016-12-20,55.349998474121094,271.60809326171875,,,,0.007799084027452885,,0.015710309055339877
2016-12-21,54.459999084472656,270.61199951171875,,,,-0.01621016115221563,,-0.0036741348534299334
2016-12-22,55.04999923706055,270.9606018066406,,,,0.01077537887505331,,0.0012873706765033077
2016-12-23,55.15999984741211,269.61578369140625,,,,0.0019962008491614114,,-0.004975507349686659
2016-12-27,56.09000015258789,269.61578369140625,,,,0.01671949608183443,,0.0
2016-12-28,56.220001220703125,275.84185791015625,,,,0.0023150409506973446,,0.02282980074189922
2016-12-29,56.13999938964844,274.447265625,,,,-0.0014240271295733464,,-0.005068591077566076
2016-12-30,56.130001068115234,276.2901611328125,,,,-0.00017811207836260223,,0.006692490093420211
2017-01-03,55.470001220703125,284.3093566894531,,,,-0.011828091909729999,,0.02861130750787666
2017-01-04,56.459999084472656,281.7691650390625,,,,0.01769005053615036,,-0.008974757398878985
2017-01-05,56.88999938964844,289.7386169433594,,,,0.007587161424090105,,0.027891023620996158
